,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,RespectfulResponse,CourteousExchange,ActiveListening,Contract,Churn,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Bandwidth_GB_Year
4711,1.7015297051635,-0.9723379092716081,0.5759826244959356,-1.0702711006489531,-0.03351663376268771,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,-1.0778082914141303,0.7534739247385972,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-1.45681744863776,1.453943336936338,-0.4954056262379492,-0.4818284474094517,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.2040140825770658
133,-0.41716823638093403,0.4249000692764709,-0.5835582918158394,1.6861908250827293,-1.5832441725482969,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,-0.9372675891106367,1.8633261856102574,1.4543067198989672,1.4449218825567476,-0.4737697057245398,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,1.462596279828045,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.8306538562349037
3764,-0.5338535663204581,-0.5065919164222484,-1.5015281838959946,-0.8915598639559087,1.2175704501295757,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-1.1313906946999057,0.28733841899378426,-1.436575972717586,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,-2.4326480123980656,-0.48116458471979834,0.47693122604458105,1.462596279828045,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.9102066883588833
7414,-0.5544328673846141,-0.5065919164222484,0.8658678535738794,0.05002084846112125,-0.305322154767226,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,1.3049845181431792,-0.23582656972333013,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,1.453943336936338,-0.4954056262379492,-0.4818284474094517,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1.159025253368578
3211,-0.20791069694069494,0.8906460621258305,-0.5352440869695154,0.07342882561787588,0.9769752938365932,1.316699710044148,1.0175876473118841,0.9466579047036832,-1.1057420426582825,-0.6435795715637128,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.9120662434593604
5931,1.1694473722623093,0.8906460621258305,0.14115478087901998,-0.2767588674877129,-1.1335944524302726,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0.8437361360162567,-1.05220586574411,0.49067915569344955,-0.48821328709573447,1.4718964368813727,0.4898783058016274,-1.45681744863776,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.8863799187568168
1237,-0.5728641605935888,-0.5065919164222484,0.5276684196496116,1.3675902656649201,-1.8583513874219066,-1.657772526501367,0.005867974104602262,-0.6258635316811727,-0.5074385666052096,0.28701690768588417,1.4543067198989672,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,1.462596279828045,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,-0.3915705606996591
3739,-0.5545714485365613,-0.5065919164222484,-0.8251293160474592,-0.11315800543178527,-0.5782654941454728,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,-1.2497241685017966,0.8147138411795543,0.49067915569344955,-0.48821328709573447,1.4718964368813727,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,1.4492680783271112,0.4903839162092966,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.2545486088251243
3672,-0.06087609472473884,-0.9723379092716081,1.1557530826518232,-0.6862929656901636,-0.40350821879428034,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,-1.1130161477957219,-1.2851513576889144,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-1.1035022702569695
2129,-0.5587288830949766,0.4249000692764709,-0.4386156772768675,1.0093592388236319,0.8534988137954519,0.986202794872424,0.005867974104602262,-0.6258635316811727,-0.8736447639936545,0.46146126769479134,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,0.48638937610826977,1.4492680783271112,0.4903839162092966,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.8876795349038971
9909,-0.5436928281087078,-0.5065919164222484,-0.7768151112011352,-0.34683988358848306,-1.38499619498436,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0.998618905885842,-0.7608965001314624,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.028166180359757
1872,0.24005287672855868,-0.04084592357288879,0.3827258051106398,-0.9220870124342179,1.8247547818409808,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,-1.2213516003792708,0.05433745551954222,1.4543067198989672,2.4114894673829887,1.4718964368813727,-0.48500389479862627,-0.48098688487745467,2.421497297764406,0.47693122604458105,0.4903839162092966,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.0699121854123588
3853,-0.6542112967865824,-0.04084592357288879,-1.6947850032812906,0.5135631258125705,1.0947156369494386,0.986202794872424,-1.0058516991026796,-0.6258635316811727,-1.2110143489949234,1.8630046510145617,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-1.4540408110282002,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-1.1401683436337513
47,-0.6163786423050027,0.4249000692764709,-0.4869298821231915,-0.08684136360856051,-0.08461701059651934,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.9492204971909545,0.5212132337151381,0.49067915569344955,1.4449218825567476,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.9968953665672087
2248,-0.605361440725202,-0.04084592357288879,0.18946898572534393,0.18988676569112978,1.2254269751081082,0.6557058797007002,-1.0058516991026796,0.9466579047036832,-1.2093491409086876,0.4075872810444089,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,1.4706742426431563,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.9867634024208255
5515,-0.6510932208677709,-0.9723379092716081,1.300695697190795,-1.2936393120786385,1.6491954319057203,1.316699710044148,-1.0058516991026796,0.9466579047036832,0.6623312844588533,1.3972487363402082,1.4543067198989672,0.4783542977305066,1.4718964368813727,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.8067853272506464
2511,-0.554294286232667,-0.9723379092716081,-1.066700340279079,0.4719800727205236,-0.6110159124916146,0.986202794872424,-1.0058516991026796,-0.6258635316811727,-0.9077956929744144,-0.29552017652756857,-0.47294840851206826,1.4449218825567476,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,1.453943336936338,0.47693122604458105,-0.4818284474094517,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-0.9772248450811343
3459,-0.3629830059695874,-0.9723379092716081,-0.5352440869695154,1.0471754257748291,-1.4726075376876568,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,-1.0133221051258543,0.812105608057378,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.0711528928463914
1014,1.195985662860194,-0.9723379092716081,0.5276684196496116,0.7055697474130321,-1.3156549131356685,0.3252089645289763,-1.0058516991026796,2.519179341088539,-0.873660305330689,1.1646549366865744,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-1.45681744863776,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.9013923143612809
8040,2.5561596692217483,-0.5065919164222484,0.6242968293422596,2.1809691537006213,0.3873427581615637,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1.2610210732065077,-0.41133271349091965,-2.4002035369231036,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,0.47693122604458105,-0.4818284474094517,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.360318689050935
1268,-0.46969049296891463,-0.04084592357288879,0.09284057603269602,-0.14455860441893587,-0.19549918874562972,1.6471966252158718,0.005867974104602262,-0.6258635316811727,-0.8034898279374671,0.985718663621978,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.8471480140986958
3806,-0.6127755323543761,-0.04084592357288879,-1.3082713645106987,0.3846648106479027,1.9536441757273941,0.986202794872424,-1.0058516991026796,-0.6258635316811727,-1.1823291721763936,-0.5273990874277688,-0.47294840851206826,2.4114894673829887,-1.446602777027496,1.4647605064018812,0.4948436788828508,0.48638937610826977,-1.4677424785204796,1.462596279828045,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.2508358008806442
9522,-0.3099757153497917,-0.9723379092716081,0.8658678535738794,-0.6964229347462138,0.5430518248554371,-0.9967786961579193,1.0175876473118841,-0.6258635316811727,0.9761249251556438,2.3868822462811274,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.9636637262111628
9302,-0.6555278177300806,-0.9723379092716081,-0.3903014724305436,-0.8003997174265857,1.7182206156456872,-0.0052879506427475865,1.0175876473118841,2.519179341088539,1.0561457545164479,1.688851528179101,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,0.4898783058016274,-1.45681744863776,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.1420215859200333
2807,-0.6488066318606425,-0.04084592357288879,-0.7768151112011352,-0.888741629610086,1.0598182836979146,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,-1.1586177224195526,-0.5270497704917633,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.0977964547025287
9900,-0.5813176108623667,-0.5065919164222484,0.14115478087901998,1.4567393127887873,-0.1785417673869517,-0.6662817809861953,0.005867974104602262,0.9466579047036832,0.6187528368721823,-0.9348889371763602,-1.436575972717586,-1.4547808719219755,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.7324973335363598
8749,1.8733010430020276,-0.5065919164222484,1.349009902037119,1.7011111187321322,1.4045880040882008,1.6471966252158718,1.0175876473118841,-0.6258635316811727,1.0618889468122343,-0.5861169355907644,0.49067915569344955,1.4449218825567476,1.4718964368813727,0.4898783058016274,1.4706742426431563,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0634229825875816
2214,-0.1285729874509354,2.2878840406739096,0.3344116002643158,0.16723521156943752,0.09263906243131245,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-1.0682190587936216,-1.8669750435678607,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,2.4216049306096417,0.4903839162092966,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.0461071816826775
9738,-0.027893780561310418,0.4249000692764709,-0.5352440869695154,2.474147799526552,-1.2372038037382735,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,1.2355779673925118,0.05503799899080375,1.4543067198989672,0.4783542977305066,0.4990633655784165,-1.45988609539888,-1.45681744863776,1.453943336936338,-0.4954056262379492,0.4903839162092966,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.388109541424297
7763,0.10985588447418473,-0.9723379092716081,0.2377831905716679,-0.8976736628890892,-0.02281892321129396,-0.3357848658144715,0.005867974104602262,0.9466579047036832,1.2208667572572691,0.461840858765251,0.49067915569344955,0.4783542977305066,1.4718964368813727,0.4898783058016274,-1.45681744863776,2.421497297764406,1.4492680783271112,0.4903839162092966,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0466257731182154
3375,-0.6695245140767456,-0.5065919164222484,0.2377831905716679,-0.832439357346311,-1.8660520931138915,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,-0.6207801685488906,0.22921673840157164,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,-1.45681744863776,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-0.6901964785583391
1580,0.798188466195819,-0.9723379092716081,-1.3565855693570228,2.4431004107329892,-0.35398264240409505,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,-0.8727897427423624,-1.575011966241172,1.4543067198989672,2.4114894673829887,0.4990633655784165,-1.45988609539888,-0.48098688487745467,1.453943336936338,1.4492680783271112,-0.4818284474094517,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-0.9725858729637207
3179,-0.10986453193806633,-0.5065919164222484,1.107438877805499,-0.9595131078061521,0.9407808410804864,-2.3187663568448147,-1.0058516991026796,-0.6258635316811727,-1.2556730204821904,-1.2841197083379106,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-1.4222358525641225
3198,-0.2607794064085434,0.4249000692764709,1.1557530826518232,-0.6193372923967091,-0.09669613279236589,1.9776935403875957,0.005867974104602262,-0.6258635316811727,-0.744505382743468,-0.527138264115551,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-1.45681744863776,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.8181624133167913
5161,-0.44017270760416566,0.4249000692764709,-0.4869298821231915,1.564541475346898,-0.4017631831136335,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1.3791086100961139,-0.2952244215217505,-0.47294840851206826,0.4783542977305066,-1.446602777027496,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.4555376509698532
9433,-0.30464034099982534,0.4249000692764709,0.18946898572534393,-0.6797415549307915,0.7442366625221435,0.986202794872424,0.005867974104602262,0.9466579047036832,0.7599175233659564,-1.2843875179888486,0.49067915569344955,0.4783542977305066,2.444729508184329,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,1.462596279828045,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.6169742622981277
5793,-0.6643970114547,-0.9723379092716081,-0.7768151112011352,-0.7750384453438472,0.41077455827931786,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1.32974839484067,0.8147138411795543,1.4543067198989672,1.4449218825567476,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1.2873718642607759
4350,0.3151638610839293,-0.5065919164222484,0.7209252390349075,0.18862889766236018,-1.0437918180509702,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,-1.1014153985689425,0.9905297126304026,0.49067915569344955,-0.48821328709573447,1.4718964368813727,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.8909305443599806
2077,-0.6613482261118621,2.7536300335232693,0.6726110341885836,-0.8107672877172778,-1.8799119037528815,1.9776935403875957,0.005867974104602262,0.9466579047036832,-0.866394484821883,1.8630046510145617,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-1.45681744863776,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.7874746802191689
3063,-0.6476286920690915,-0.9723379092716081,1.0591246729591752,-0.2105433043087333,0.738735750892606,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-1.213545536385709,-0.06241399879220118,1.4543067198989672,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,1.453943336936338,0.47693122604458105,0.4903839162092966,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.3780075193894807
2551,-0.6436791292385968,-0.5065919164222484,-0.05210203850627586,-1.1188279272921016,1.3210225365235495,0.986202794872424,0.005867974104602262,0.9466579047036832,-0.8949561448088703,-0.4102475022097288,-1.436575972717586,-0.48821328709573447,-1.446602777027496,0.4898783058016274,-0.48098688487745467,1.453943336936338,0.47693122604458105,-0.4818284474094517,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.9280896321550411
8489,-0.6249013831497542,0.8906460621258305,-0.003787833659951896,-0.13676386540783894,-0.6451645772208042,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0.9484769720425285,-1.05220586574411,0.49067915569344955,1.4449218825567476,0.4990633655784165,-1.45988609539888,1.4706742426431563,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0323865184690129
8517,1.5238686683672176,-0.5065919164222484,-1.4532139790496708,0.5442218415417038,-0.30582788915955667,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,1.338977741922612,-0.29552017652756857,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,1.462596279828045,2,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.27650882307865
5964,0.2640967065913941,-0.5065919164222484,0.7692394438812314,-0.6313248066274691,0.11431675389261077,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0.6873655669571798,0.5203677470032299,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,1.4706742426431563,1.453943336936338,-0.4954056262379492,0.4903839162092966,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.6019581857571448
3295,-0.6077173203083042,-0.9723379092716081,-0.5352440869695154,0.5181218778593244,-1.7212420226199217,0.6557058797007002,1.0175876473118841,-0.6258635316811727,-0.9290079123896593,-0.12036102091641107,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,-1.055320420658156
6982,-0.601827621350549,0.4249000692764709,-0.3419872675842196,0.3728546107713533,0.6893686814060254,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,0.8186265937216138,-1.5753429091063438,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.8282913884856594
1039,-0.6549734931222919,1.3563920549751902,-1.018386135432755,0.3117393176768865,1.1463621303107467,0.986202794872424,-1.0058516991026796,-0.6258635316811727,-0.8108439527696979,1.164975772648398,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.6621389792676579
